,ORGANIZATION_ID,SERVICE_ID,LOCATION_ID,ADDRESS_ID,SERVICE_LOCATION_ID,AGENCY_ID,CONTRACT_ID,VERIFY_ID,FILE_SOURCE,AGENCY_NAME,AGES_SERVED,CONTRACT_NUMBER,CONTRACT_AMOUNT,CONTRACT_START,CONTRACT_END,FISCAL_YEAR,PROVIDER_NAME,EIN,PROGRAM_NAME,SOURCE_AGENCY_ID,bbl,bin,cd,council,latitude,longitude,nta,tract,SITE_CATCHMENT,SITE_ADDRESS_1,SITE_ADDRESS_2,SITE_BORO,SITE_BUDGET,SITE_CITY,SITE_NAME,SITE_PHONE,ALTERNATE_SITE_PHONE,SITE_STATE,SITE_COUNTRY,SITE_URL,SITE_ZIP,VERIFICATION_DATE,active,STATUS,NOTES,SITE_INTERSECTION_STREET_1,SITE_INTERSECTION_STREET_2,STREET_NUMBER,STREET_NAME,SUPPRESS_ADDRESS,SCHEDULE,GRADES_SERVED,POPULATION_SERVED
64,10,38,74,80,101,69,70,98,DSS,HRA,,CT106920161422487,,,,FY2018,GAY MEN'S HEALTH CRISIS INC,13-3130146,LEGAL SERVICES INITIATIVES,,1007299001,1085401,104,3,40.7535520064,-73.9987836486,MN13,103,,446 WEST 33 STREET,,Manhattan,,NEW YORK,,,,NY,US,,10457,2018-02-07,1,,,,,446,WEST 33 STREET,0,,,
65,11,53,82,89,113,69,73,101,DSS,HRA,,CT106920161427617,,,,FY2018,SANCTUARY FOR FAMILIES INC,13-3193119,LEGAL SERVICES INITIATIVES,,,,,,,,,,,PO BOX 1406,,Manhattan,,NEW YORK,,,,NY,US,,10268,2018-02-07,1,,,,,,,0,,,
66,11,53,82,89,113,69,74,102,DSS,HRA,,CT106920161428127,,,,FY2018,SANCTUARY FOR FAMILIES INC,13-3193119,LEGAL SERVICES INITIATIVES,,,,,,,,,,,PO BOX 1406,,Manhattan,,NEW YORK,,,,NY,US,,10268,2018-02-07,1,,,,,,,0,,,
67,11,53,82,89,113,69,75,103,DSS,HRA,,CT106920171400189,,,,FY2018,SANCTUARY FOR FAMILIES INC,13-3193119,LEGAL SERVICES INITIATIVES,,,,,,,,,,,PO BOX 1406,,Manhattan,,NEW YORK,,,,NY,US,,10268,2018-02-07,1,,,,,,,0,,,
68,16,68,100,110,137,69,86,116,DSS,HRA,,CT106920161420891,,,,FY2018,NEW YORK ASIAN WOMEN'S CENTER INC,13-3286250,LEGAL SERVICES INITIATIVES,,1000220017,1078979,101,1,40.7060450416,-74.0130962148,MN25,9,,32 BROADWAY,,Manhattan,,NEW YORK,,,,NY,US,,10004,2018-02-07,1,,,,,32,BROADWAY,0,,,
69,17,70,101,111,139,69,88,119,DSS,HRA,,CT106920161418639,,,,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,1000557501,1088750,101,1,40.7083559245,-74.0148135552,MN25,13,,40 RECTOR STREET,,Manhattan,,NEW YORK,,,,NY,US,,10006,2018-02-07,1,,,,,40,RECTOR STREET,0,,,
70,17,70,101,111,139,69,89,120,DSS,HRA,,CT106920161424122,,,,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,1000557501,1088750,101,1,40.7083559245,-74.0148135552,MN25,13,,40 RECTOR STREET,,Manhattan,,NEW YORK,,,,NY,US,,10006,2018-02-07,1,,,,,40,RECTOR STREET,0,,,
71,17,70,103,114,143,69,90,121,DSS,HRA,,CT106920161414917,1333433.0,2015-10-01,2018-09-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,2031470050,2013469,205,15,40.8609145065,-73.8961178359,BX05,39902,,260 EAST 188 STREET,,Bronx,,BRONX,,,,NY,US,,10458,2018-02-07,1,,,,,260,EAST 188 STREET,0,,,
72,17,70,103,114,143,69,90,121,DSS,HRA,,CT106920161414917,1333433.0,2015-10-01,2018-09-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,2031470050,2013469,205,15,40.8609145065,-73.8961178359,BX05,39902,,260 EAST 188 STREET,,Bronx,,BRONX,,,,NY,US,,10458,2018-02-07,1,,,,,260,EAST 188 STREET,0,,,
73,17,70,104,115,144,69,91,122,DSS,HRA,,CT106920171400106,,,,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,1000780004,1079063,101,1,40.7091114814,-74.0068892649,MN25,1502,,123 WILLIAM STREET,,Manhattan,,NEW YORK,,,,NY,US,,10038,2018-02-07,1,,,,,123,WILLIAM STREET,0,,,
74,17,70,104,115,144,69,92,123,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,1000780004,1079063,101,1,40.7091114814,-74.0068892649,MN25,1502,,123 WILLIAM STREET,,Manhattan,,NEW YORK,,,,NY,US,,10038,2018-02-07,1,,,,,123,WILLIAM STREET,0,,,
75,17,70,105,116,145,69,92,124,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,3033000060,3075463,304,37,40.6988772749,-73.917767054,BK77,431,,1455 MYRTLE AVENUE,,Brooklyn,,BROOKLYN,,,,NY,US,,11237,2018-02-07,1,,,,,1455,MYRTLE AVENUE,0,,,
76,17,70,106,117,146,69,92,125,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,2023600089,2001156,201,17,40.8223524715,-73.91057618,BX34,71,,3144 3 AVENUE,,Bronx,,BRONX,,,,NY,US,,10451,2018-02-07,1,,,,,3144,3 AVENUE,0,,,
77,17,70,107,118,147,69,92,126,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,3032080013,3072907,304,34,40.7003654266,-73.9266082907,BK78,423,,1080 WILLOUGHBY AVENUE,,Brooklyn,,BROOKLYN,,,,NY,US,,11221,2018-02-07,1,,,,,1080,WILLOUGHBY AVENUE,0,,,
78,17,70,108,119,148,69,92,127,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,3051030028,3117223,314,40,40.6502288721,-73.9586576452,BK95,794,,885 FLATBUSH AVENUE,,Brooklyn,,BROOKLYN,,,,NY,US,,11226,2018-02-07,1,,,,,885,FLATBUSH AVENUE,0,,,
79,17,70,109,120,149,69,92,128,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,2024077501,2116642,203,17,40.8244553287,-73.914732146,BX35,141,,360 EAST 161 STREET,,Bronx,,BRONX,,,,NY,US,,10451,2018-02-07,1,,,,,360,EAST 161 STREET,0,,,
80,17,70,110,121,150,69,92,129,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,3001647501,3000484,302,33,40.6900512766,-73.9868384142,BK38,37,,180 LIVINGSTON STREET,,Brooklyn,,BROOKLYN,,,,NY,US,,11201,2018-02-07,1,,,,,180,LIVINGSTON STREET,0,,,
81,17,70,111,122,151,69,92,130,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,3002550008,3002244,302,33,40.6926702461,-73.9917854055,BK09,9,,191 JORALEMON STREET,,Brooklyn,,BROOKLYN,,,,NY,US,,11201,2018-02-07,1,,,,,191,JORALEMON STREET,0,,,
82,17,70,112,123,152,69,92,131,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,3033170041,3075926,304,37,40.6984475437,-73.9156290068,BK77,433,,301 GROVE STREET,,Brooklyn,,BROOKLYN,,,,NY,US,,11237,2018-02-07,1,,,,,301,GROVE STREET,0,,,
83,17,70,113,124,153,69,92,132,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,1008060006,1015157,105,3,40.7478892515,-73.9910531787,MN17,101,,151 WEST 30 STREET,,Manhattan,,NEW YORK,,,,NY,US,,10001,2018-02-07,1,,,,,151,WEST 30 STREET,0,,,
84,17,70,114,125,154,69,92,133,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,1010817503,1088298,104,3,40.7661966719,-73.9907005458,MN15,135,,777 10 AVENUE,,Manhattan,,NEW YORK,,,,NY,US,,10019,2018-02-07,1,,,,,777,10 AVENUE,0,,,
85,17,70,115,126,155,69,92,134,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,1016300022,1051885,111,8,40.7894275319,-73.9475314743,MN33,166,,159-161 EAST 102 STREET,,Manhattan,,NEW YORK,,,,NY,US,,10029,2018-02-07,1,,,,,159-161,EAST 102 STREET,0,,,
86,17,70,116,127,156,69,92,135,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,5010230004,5023987,501,49,40.6372743546,-74.1338718213,SI28,207,,161 PORT RICHMOND AVENUE,,Staten Island,,STATEN ISLAND,,,,NY,US,,10302,2018-02-07,1,,,,,161,PORT RICHMOND AVENUE,0,,,
87,17,70,117,128,157,69,92,136,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,1021440003,1089928,112,10,40.8461861421,-73.937623067,MN36,263,,45 WADSWORTH AVENUE,,Manhattan,,NEW YORK,,,,NY,US,,10033,2018-02-07,1,,,,,45,WADSWORTH AVENUE,0,,,
88,17,70,118,129,158,69,92,137,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,2028450007,2092057,204,14,40.8424772505,-73.9149150543,BX63,209,,1512 TOWNSEND AVENUE,,Bronx,,BRONX,,,,NY,US,,10452,2018-02-07,1,,,,,1512,TOWNSEND AVENUE,0,,,
89,17,70,119,130,159,69,92,138,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,5000080060,5000084,501,49,40.6429917733,-74.0769535956,SI22,3,,120 STUYVESANT PLACE,,Staten Island,,STATEN ISLAND,,,,NY,US,,10301,2018-02-07,1,,,,,120,STUYVESANT PLACE,0,,,
90,17,70,120,131,160,69,92,139,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,4001400010,4001307,402,26,40.7430376085,-73.9176151108,QN31,25301,,47-01 QUEENS BOULEVARD,,Queens,,SUNNYSIDE,,,,NY,US,,11104,2018-02-07,1,,,,,47-01,QUEENS BOULEVARD,0,,,
91,17,70,121,132,161,69,92,140,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,4020920001,4050482,406,29,40.7287211412,-73.8585011441,QN18,71701,,97-77 QUEENS BOULEVARD,,Queens,,REGO PARK,,,,NY,US,,11374,2018-02-07,1,,,,,97-77,QUEENS BOULEVARD,0,,,
92,17,70,122,133,162,69,92,141,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,1014450014,1044838,108,5,40.7669249642,-73.9579498327,MN31,126,,331 EAST 70 STREET,,Manhattan,,NEW YORK,,,,NY,US,,10021,2018-02-07,1,,,,,331,EAST 70 STREET,0,,,
93,17,70,123,134,163,69,92,142,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,3021400021,3059650,301,33,40.7087144994,-73.9586357998,BK73,525,,260 BROADWAY,,Brooklyn,,BROOKLYN,,,,NY,US,,11211,2018-02-07,1,,,,,260,BROADWAY,0,,,
94,17,70,124,135,164,69,92,143,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,1000680036,1001116,101,1,40.7084966178,-74.007477128,MN25,1502,,100 WILLIAM STREET,,Manhattan,,NEW YORK,,,,NY,US,,10007,2018-02-07,1,,,,,100,WILLIAM STREET,0,,,
95,17,70,125,136,165,69,92,144,DSS,HRA,,CT106920171402005,16031004.0,2016-01-01,2018-06-30,FY2018,URBAN JUSTICE CENTER,13-3442022,LEGAL SERVICES INITIATIVES,,4015500020,4038783,404,21,40.74862268,-73.8744868348,QN29,469,,92-10 ROOSEVELT AVENUE,,Queens,,JACKSON HEIGHTS,,,,NY,US,,11372,2018-02-07,1,,,,,92-10,ROOSEVELT AVENUE,0,,,
96,22,88,186,205,246,69,103,204,DSS,HRA,,CT106920161420905,,,,FY2018,CAMBA INC,11-2480339,LEGAL SERVICES INITIATIVES,,3050970085,3341487,314,40,40.6493383948,-73.9633069879,BK42,512,,1720 CHURCH AVENUE,,Brooklyn,,BROOKLYN,,,,NY,US,,11226,2018-02-07,1,,,,,1720,CHURCH AVENUE,0,,,
97,22,88,187,206,253,69,103,205,DSS,HRA,,CT106920161420905,,,,FY2018,CAMBA INC,11-2480339,LEGAL SERVICES INITIATIVES,,3050890071,3116881,314,40,40.650423577,-73.958174619,BK60,79602,,2211 CHURCH AVENUE,,Brooklyn,,BROOKLYN,,,,NY ,US,,11226,2018-02-07,1,,,,,2211,CHURCH AVENUE,0,,,
98,22,88,188,208,254,69,103,206,DSS,HRA,,CT106920161420905,,,,FY2018,CAMBA INC,11-2480339,LEGAL SERVICES INITIATIVES,,3051030028,3117223,314,40,40.6502288721,-73.9586576452,BK95,794,,885 FLATBUSH AVENUE,,Brooklyn,,BROOKLYN,,,,NY,US,,11226,2018-02-07,1,,,,,885,FLATBUSH AVENUE,0,,,
99,22,88,187,207,253,69,104,207,DSS,HRA,,CT106920161421213,,,,FY2018,CAMBA INC,11-2480339,LEGAL SERVICES INITIATIVES,,3050890071,3116881,314,40,40.650423577,-73.958174619,BK60,79602,,2211 CHURCH AVENUE,,Brooklyn,,BROOKLYN,,,,NY,US,,11226,2018-02-07,1,,,,,2211,CHURCH AVENUE,0,,,
100,22,88,187,207,253,69,105,208,DSS,HRA,,CT106920171410716,,,,FY2018,CAMBA INC,11-2480339,LEGAL SERVICES INITIATIVES,,3050890071,3116881,314,40,40.650423577,-73.958174619,BK60,79602,,2211 CHURCH AVENUE,,Brooklyn,,BROOKLYN,,,,NY,US,,11226,2018-02-07,1,,,,,2211,CHURCH AVENUE,0,,,
101,23,107,441,492,523,69,107,213,DSS,HRA,,CT106920181414854,6173814.0,2017-10-01,2020-09-30,FY2018,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,11-2047151,HOMEBASE HOMELESSNESS PREVENTION,,,,,,,,,,,NO ADDRESS,,Brooklyn,,BROOKLYN,,,,NY,US,,11234,2018-02-07,1,,,,,,,0,,,
102,24,132,491,545,589,69,109,215,DSS,HRA,,CT106920161420973,,,,FY2018,BRONXWORKS INC,13-3254484,RAPID RE-HOUSING,,2026430001,2004558,201,8,40.8154257396,-73.908280579,BX34,73,,630 JACKSON AVENUE,,Bronx,,BRONX,,,,NY,US,,10455,2018-02-07,1,,,,,630,JACKSON AVENUE,0,,,
103,24,131,493,548,594,69,112,218,DSS,HRA,,CT106920161418692,,,,FY2018,BRONXWORKS INC,13-3254484,LEGAL SERVICES INITIATIVES,,2024620039,2101266,204,16,40.8322318976,-73.9196547727,BX14,18102,,1118 GRAND CONCOURSE,,Bronx,,BRONX,,,,NY,US,,10456,2018-02-07,1,,,,,1118,GRAND CONCOURSE,0,,,
104,24,131,494,549,595,69,112,219,DSS,HRA,,CT106920161418692,,,,FY2018,BRONXWORKS INC,13-3254484,LEGAL SERVICES INITIATIVES,,2028280020,2007915,205,14,40.8511755613,-73.9081915216,BX41,23301,,60 EAST TREMONT AVENUE,,Bronx,,BRONX,,,,NY,US,,10453,2018-02-07,1,,,,,60,EAST TREMONT AVENUE,0,,,
105,24,131,495,550,597,69,113,220,DSS,HRA,,CT106920171400083,,,,FY2018,BRONXWORKS INC,13-3254484,LEGAL SERVICES INITIATIVES,,2031560009,2013631,205,15,40.853221563,-73.9029472926,BX41,23502,,2070 GRAND CONCOURSE,,Bronx,,BRONX,,,,NY,US,,10457,2018-02-07,1,,,,,2070,GRAND CONCOURSE,0,,,
106,24,131,495,550,597,69,114,221,DSS,HRA,,CT106920171401352,,,,FY2018,BRONXWORKS INC,13-3254484,LEGAL SERVICES INITIATIVES,,2031560009,2013631,205,15,40.853221563,-73.9029472926,BX41,23502,,2070 GRAND CONCOURSE,,Bronx,,BRONX,,,,NY,US,,10457,2018-02-07,1,,,,,2070,GRAND CONCOURSE,0,,,
107,24,131,496,551,598,69,114,222,DSS,HRA,,CT106920171401352,,,,FY2018,BRONXWORKS INC,13-3254484,LEGAL SERVICES INITIATIVES,,2028440021,2098821,204,14,40.8415034106,-73.9156391248,BX63,223,,1477 TOWNSEND AVENUE,,Bronx,,BRONX,,,,NY,US,,10452,2018-02-07,1,,,,,1477,TOWNSEND AVENUE,0,,,
108,25,147,536,591,645,69,118,227,DSS,HRA,,CT106920161420226,,,,FY2018,CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NEW YORK,13-5562185,LEGAL SERVICES INITIATIVES,,1000420031,1001015,101,1,40.7071160112,-74.0073290928,MN25,7,,80 MAIDEN LANE,,Manhattan,,NEW YORK,,,,NY,US,,10038,2018-02-07,1,,,,,80,MAIDEN LANE,0,,,
109,25,147,536,591,645,69,119,228,DSS,HRA,,CT106920161424226,,,,FY2018,CATHOLIC CHARITIES COMMUNITY SERVICES ARCHDIOCESE OF NEW YORK,13-5562185,LEGAL SERVICES INITIATIVES,,1000420031,1001015,101,1,40.7071160112,-74.0073290928,MN25,7,,80 MAIDEN LANE,,Manhattan,,NEW YORK,,,,NY,US,,10038,2018-02-07,1,,,,,80,MAIDEN LANE,0,,,
110,56,246,768,837,901,69,159,274,DSS,HRA,,CT106920171400428,,,,FY2018,QUEENS COMMUNITY HOUSE INC,11-2375583,LEGAL SERVICES INITIATIVES,,4021590002,4432108,406,29,40.7359101581,-73.8502118148,QN17,745,,108-25 62 DRIVE,,Queens,,FOREST HILLS,,,,NY,US,,11375,2018-02-07,1,,,,,108-25,62 DRIVE,0,,,
111,79,350,1025,1101,1179,69,183,299,DSS,HRA,,CT106920161413863,,,,FY2018,ASIAN AMERICANS FOR EQUALITY INC,13-3187792,LEGAL SERVICES INITIATIVES,,1002830094,1003612,103,1,40.7143978418,-73.9922985617,MN28,6,,111 DIVISION STREET,,Manhattan,,NEW YORK,,,,NY,US,,10002,2018-02-07,1,,,,,111,DIVISION STREET,0,,,
112,79,350,1026,1102,1180,69,183,300,DSS,HRA,,CT106920161413863,,,,FY2018,ASIAN AMERICANS FOR EQUALITY INC,13-3187792,LEGAL SERVICES INITIATIVES,,1002947502,1088837,103,1,40.7144061081,-73.9927927515,MN27,16,,2 ALLEN STREET,,Manhattan,,NEW YORK,,,,NY,US,,10002,2018-02-07,1,,,,,2,ALLEN STREET,0,,,
113,79,350,1027,1103,1181,69,184,301,DSS,HRA,,CT106920171402178,,,,FY2018,ASIAN AMERICANS FOR EQUALITY INC,13-3187792,LEGAL SERVICES INITIATIVES,,4049610030,4311698,407,20,40.7648499525,-73.8279742958,QN22,869,,35-34 UNION STREET,,Queens,,FLUSHING,,,,NY,US,,11354,2018-02-07,1,,,,,35-34,UNION STREET,0,,,
114,80,354,1035,1111,1190,69,185,302,DSS,HRA,,CT106920150002539,,,,FY2018,BOOM!HEALTH,13-3599121,LEGAL SERVICES INITIATIVES,,2030590036,2011812,206,15,40.8593853751,-73.8870029481,BX06,387,,540 EAST FORDHAM ROAD,,Bronx,,BRONX,,,,NY,US,,10458,2018-02-07,1,,,,,540,EAST FORDHAM ROAD,0,,,
115,80,354,1035,1111,1190,69,186,303,DSS,HRA,,CT106920161423041,4800397.0,2015-10-01,2018-09-30,FY2018,BOOM!HEALTH,13-3599121,LEGAL SERVICES INITIATIVES,,2030590036,2011812,206,15,40.8593853751,-73.8870029481,BX06,387,,540 EAST FORDHAM ROAD,,Bronx,,BRONX,,,,NY,US,,10458,2018-02-07,1,,,,,540,EAST FORDHAM ROAD,0,,,
116,80,354,1036,1112,1196,69,186,304,DSS,HRA,,CT106920161423041,4800397.0,2015-10-01,2018-09-30,FY2018,BOOM!HEALTH,13-3599121,LEGAL SERVICES INITIATIVES,,2031520060,2013591,205,15,40.8606335821,-73.8981138459,BX05,23702,,2432 GRAND CONCOURSE,,Bronx,,BRONX,,,,NY,US,,10458,2018-02-07,1,,,,,2432,GRAND CONCOURSE,0,,,
117,81,363,1213,1319,1376,69,187,305,DSS,HRA,,CT106920171403097,,,,FY2018,BORO PARK JEWISH COMMUNITY COUNCIL,11-3475993,LEGAL SERVICES INITIATIVES,,3056420042,3328617,312,44,40.6335695362,-73.9900597038,BK88,236,,4912 14 AVENUE,,Brooklyn,,BROOKLYN,,,,NY,US,,11219,2018-02-07,1,,,,,4912,14 AVENUE,0,,,
118,82,364,1214,1320,1377,69,188,306,DSS,HRA,,CT106920171406423,,,,FY2018,BOYS & GIRLS CLUB OF METRO QUEENS INC,11-1966067,LEGAL SERVICES INITIATIVES,,4093960001,4197430,409,28,40.6919026216,-73.8356125418,QN54,118,,110-04 ATLANTIC AVENUE,,Queens,,RICHMOND HILL,,,,NY,US,,11419,2018-02-07,1,,,,,110-04,ATLANTIC AVENUE,0,,,
119,83,366,1218,1324,1381,69,189,307,DSS,HRA,,CT106920171414870,,,,FY2018,BROOKLYN CHINESE-AMERICAN ASSOCIATION INC,11-3065859,LEGAL SERVICES INITIATIVES,,3007940039,3013418,307,38,40.6410274882,-74.0038158573,BK34,108,,5002 8 AVENUE,,Brooklyn,,BROOKLYN,,,,NY,US,,11220,2018-02-07,1,,,,,5002,8 AVENUE,0,,,
120,84,373,1236,1342,1400,69,190,308,DSS,HRA,,CT106920161418391,,,,FY2018,BROOKLYN DEFENDER SERVICES,11-3305406,LEGAL SERVICES INITIATIVES,,3001567501,3391746,302,33,40.6900183237,-73.986701396,BK38,37,,177 LIVINGSTON STREET,,Brooklyn,,BROOKLYN,,,,NY,US,,11201,2018-02-07,1,,,,,177,LIVINGSTON STREET,0,,,
121,84,373,1236,1342,1400,69,191,309,DSS,HRA,,CT106920171400155,,,,FY2018,BROOKLYN DEFENDER SERVICES,11-3305406,LEGAL SERVICES INITIATIVES,,3001567501,3391746,302,33,40.6900183237,-73.986701396,BK38,37,,177 LIVINGSTON STREET,,Brooklyn,,BROOKLYN,,,,NY,US,,11201,2018-02-07,1,,,,,177,LIVINGSTON STREET,0,,,
122,85,374,1237,1343,1401,69,192,310,DSS,HRA,,CT106920161413329,2256597.0,2015-10-01,2018-09-30,FY2018,BROOKLYN LEGAL SERVICES CORPORATION A,13-2605599,LEGAL SERVICES INITIATIVES,,3021400021,3059650,301,33,40.7087144994,-73.9586357998,BK73,525,,260 BROADWAY,,Brooklyn,,BROOKLYN,,,,NY,US,,11211,2018-02-07,1,,,,,260,BROADWAY,0,,,
123,85,374,1237,1343,1401,69,193,311,DSS,HRA,,CT106920161423597,,,,FY2018,BROOKLYN LEGAL SERVICES CORPORATION A,13-2605599,LEGAL SERVICES INITIATIVES,,3021400021,3059650,301,33,40.7087144994,-73.9586357998,BK73,525,,260 BROADWAY,,Brooklyn,,BROOKLYN,,,,NY,US,,11211,2018-02-07,1,,,,,260,BROADWAY,0,,,
124,85,374,1237,1343,1401,69,194,312,DSS,HRA,,CT106920171400041,,,,FY2018,BROOKLYN LEGAL SERVICES CORPORATION A,13-2605599,LEGAL SERVICES INITIATIVES,,3021400021,3059650,301,33,40.7087144994,-73.9586357998,BK73,525,,260 BROADWAY,,Brooklyn,,BROOKLYN,,,,NY,US,,11211,2018-02-07,1,,,,,260,BROADWAY,0,,,
125,85,374,1237,1343,1401,69,195,313,DSS,HRA,,CT106920171407983,,,,FY2018,BROOKLYN LEGAL SERVICES CORPORATION A,13-2605599,LEGAL SERVICES INITIATIVES,,3021400021,3059650,301,33,40.7087144994,-73.9586357998,BK73,525,,260 BROADWAY,,Brooklyn,,BROOKLYN,,,,NY,US,,11211,2018-02-07,1,,,,,260,BROADWAY,0,,,
126,86,375,1238,1344,1402,69,196,314,DSS,HRA,,CT106920150002540,,,,FY2018,CAMBA LEGAL SERVICES INC,11-3153831,LEGAL SERVICES INITIATIVES,,3051030028,3117223,314,40,40.6502288721,-73.9586576452,BK95,794,,885 FLATBUSH AVENUE,,Brooklyn,,BROOKLYN,,,,NY,US,,11226,2018-02-07,1,,,,,885,FLATBUSH AVENUE,0,,,
127,86,375,1238,1344,1402,69,197,315,DSS,HRA,,CT106920161414791,5641492.0,2015-10-01,2018-09-30,FY2018,CAMBA LEGAL SERVICES INC,11-3153831,LEGAL SERVICES INITIATIVES,,3051030028,3117223,314,40,40.6502288721,-73.9586576452,BK95,794,,885 FLATBUSH AVENUE,,Brooklyn,,BROOKLYN,,,,NY,US,,11226,2018-02-07,1,,,,,885,FLATBUSH AVENUE,0,,,
128,86,375,1239,1345,1403,69,198,316,DSS,HRA,,CT106920161419563,683133.0,2015-10-01,2018-09-30,FY2018,CAMBA LEGAL SERVICES INC,11-3153831,LEGAL SERVICES INITIATIVES,,5000080060,5000084,501,49,40.6429917733,-74.0769535956,SI22,3,,120 STUYVESANT PLACE,,Staten Island,,STATEN ISLAND,,,,NY,US,,10301,2018-02-07,1,,,,,120,STUYVESANT PLACE,0,,,
129,87,376,1240,1346,1404,69,199,317,DSS,HRA,,CT106920171405327,,,,FY2018,CARIBBEAN WOMEN'S HEALTH ASSOCIATION INC,13-3323168,LEGAL SERVICES INITIATIVES,,3048890005,3109468,317,45,40.6510683245,-73.944541011,BK91,856,,3512 CHURCH AVENUE,,Brooklyn,,BROOKLYN,,,,NY,US,,11203,2018-02-07,1,,,,,3512,CHURCH AVENUE,0,,,
130,88,379,1241,1347,1407,69,200,318,DSS,HRA,,CT106920161422681,,,,FY2018,CATHOLIC MIGRATION SERVICES INC,11-2634818,LEGAL SERVICES INITIATIVES,,3002550008,3002244,302,33,40.6926702461,-73.9917854055,BK09,9,,191 JORALEMON STREET,,Brooklyn,,BROOKLYN,,,,NY,US,,11201,2018-02-07,1,,,,,191,JORALEMON STREET,0,,,
131,88,379,1242,1348,1408,69,200,319,DSS,HRA,,CT106920161422681,,,,FY2018,CATHOLIC MIGRATION SERVICES INC,11-2634818,LEGAL SERVICES INITIATIVES,,4001400010,4001307,402,26,40.7430376085,-73.9176151108,QN31,25301,,47-01 QUEENS BOULEVARD,,Queens,,SUNNYSIDE,,,,NY,US,,11104,2018-02-07,1,,,,,47-01,QUEENS BOULEVARD,0,,,
